,t,D1,D2,S1,S2,Q1,Q2,I,x1,x2,x3,C,G
1192,1192.0,2.0794484943914666e-08,4.948176634970455e-07,1.8754086828231693e-06,4.076486978565516e-05,308.8463017602177,1.3845379799039788,7.312718723718716e-07,0.0002676029055288094,8.430270643491262e-10,8.964783963926517e-08,27.691055864785085,498.59094808942115
1193,1193.0,2.0281067720841052e-08,4.831076244804507e-07,1.8416186933037592e-06,4.006387687377373e-05,308.75513850378127,1.3758346141083988,7.187011402450121e-07,0.00026600212727017817,8.285495697135332e-10,8.811246350511692e-08,27.68263515027354,498.4390055661315
1194,1194.0,1.9780326862335392e-08,4.716741895276386e-07,1.8084375148602696e-06,3.937491080238147e-05,308.66420076202286,1.3671868451028413,7.06346002749464e-07,0.00026441092455002364,8.143201009749956e-10,8.660331240603332e-08,27.674234945297307,498.28743270492373
1195,1195.0,1.9291949385914463e-08,4.6051083831258783e-07,1.7758541782087701e-06,3.869776574722006e-05,308.57348820476733,1.3585943118065333,6.94202771762466e-07,0.0002628292400934921,8.003344203413649e-10,8.511993975116233e-08,27.665855222456507,498.13622901535155
1196,1196.0,1.8815630036695796e-08,4.496112038658123e-07,1.7438579117043217e-06,3.803223939661754e-05,308.4830005004571,1.3500566555130042,6.8226782207396e-07,0.0002612570169682246,7.865883622123222e-10,8.366190652908216e-08,27.657495954200375,497.98539400421714
1197,1197.0,1.8351071096602598e-08,4.3896906897640355e-07,1.7124381377800475e-06,3.7378132891729597e-05,308.3927373161719,1.3415735198744905,6.70537590316819e-07,0.00025969419858231,7.730778319536737e-10,8.22287811796547e-08,27.64915711282927,497.83492717560677
1198,1198.0,1.7897982198279408e-08,4.285783626782538e-07,1.681584469450365e-06,3.67352507677941e-05,308.3026983176486,1.3331445508864368,6.590085739152012e-07,0.00025814072868225144,7.597988046923795e-10,8.082013946803627e-08,27.640838670496656,497.68482803092684
1199,1199.0,1.7456080143602217e-08,4.18433156818498e-07,1.6512867068772238e-06,3.61034008963816e-05,308.2128831693008,1.3247693968720988,6.476773300507248e-07,0.0002565965513509432,7.467473241319664e-10,7.943556436080952e-08,27.632540599211058,497.5350960689398
1200,1200.0,1.7025088726669506e-08,4.0852766270625523e-07,1.621534833998205e-06,3.548239442862496e-05,308.12329153423855,1.3164477084672415,6.365404746461614e-07,0.0002550616110056612,7.339195013879792e-10,7.80746459042009e-08,27.624262870838013,497.38573078579907
1201,1201.0,1.6604738561163763e-08,3.9885622783979684e-07,1.59231901521538e-06,3.487204573941171e-05,308.03392307428686,1.308179138604936,6.25594681366354e-07,0.0002535358523960649,7.213115138431367e-10,7.673698110434872e-08,27.616005457102,497.23673167508423
1202,1202.0,1.6194766911975276e-08,3.8941333271031067e-07,1.5636295921438217e-06,3.42721723725228e-05,307.944777450006,1.2999633425004544,6.148366806360654e-07,0.00025201922060221046,7.089196040218571e-10,7.542217380958773e-08,27.60776832958836,497.088098227836
1203,1203.0,1.5794917530983316e-08,3.8019358768047605e-07,1.5354570804187023e-06,3.3682594986701686e-05,307.85585432070934,1.2917999776362603,6.042632586744785e-07,0.00025051166103257745,6.967400784838274e-10,7.41298345947157e-08,27.599551459745218,496.9398299325905
1204,1204.0,1.540494049689172e-08,3.711917299361009e-07,1.507792166559916e-06,3.3103137302638116e-05,307.76715334448323,1.2836887037470939,5.93871256546056e-07,0.00024901311942210515,6.847693067362969e-10,7.285958064720985e-08,27.591354818885343,496.7919262754139
1205,1205.0,1.5024592059019055e-08,3.62402620509119e-07,1.4806257048931955e-06,3.253362605085119e-05,307.67867417820474,1.275629182805154,5.836575692274955e-07,0.00024752354183024287,6.730037201647778e-10,7.161103565535944e-08,27.583178378188016,496.6443867399362
1206,1206.0,1.465363448494552e-08,3.538212413702791e-07,1.4539487145266987e-06,3.197389092045641e-05,307.59041647756095,1.267621079005374,5.736191446904991e-07,0.00024604287463901,6.614398109818435e-10,7.038382969828301e-08,27.575022108700917,496.4972108073843
1207,1207.0,1.4291835911921481e-08,3.4544269258990167e-07,1.4277523763820705e-06,3.142376450880183e-05,307.5023798970666,1.2596640587507915,5.637529830000953e-07,0.0002445710645510689,6.500741311937193e-10,6.917759913779848e-08,27.566885981341944,496.3503979566165
1208,1208.0,1.3938970201944705e-08,3.372621895651123e-07,1.4020280302789986e-06,3.088308227195865e-05,307.41456409008316,1.2517577906380148,5.540561354282481e-07,0.00024310805858780831,6.38903291584366e-10,6.799198651211494e-08,27.55876996690105,496.203947664155
